,biExclusiveLevel,brand_name,category,imageAltText,isAppExclusive,isBI,isBest,isFirstAccess,isLimitedEdition,isLimitedTimeOffer,isNatural,isNew,isOnlineOnly,isOrganic,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice
2039,none,PAT McGRATH LABS,/shop/eyeshadow,PAT McGRATH LABS - Mothership III Eyeshadow Palette - Subversive,False,False,False,False,False,False,False,False,False,False,True,$125.00,,2005569,Standard,
2040,none,CLINIQUE,/shop/eyeshadow,CLINIQUE - All About Shadow 8-Pan Palette,False,False,False,False,False,False,False,False,False,False,True,$40.00,,1719244,Standard,
2041,none,Bobbi Brown,/shop/eyeshadow,Bobbi Brown - Nude Drama Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$59.00,,1972074,Standard,
2042,none,TOM FORD,/shop/eyeshadow,TOM FORD - Cream Color For Eyes,False,False,False,False,False,False,False,False,True,False,False,$46.00,,1987809,Standard,
2043,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Sunset Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$129.00,,1910355,Standard,
2044,none,tarte,/shop/eyeshadow,tarte - Chrome Paint Shadow Pot,False,False,False,False,True,False,False,True,False,False,False,$22.00,,2254555,Standard,
2045,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Eyeshadow Palette 28,False,False,False,False,False,False,False,False,False,False,False,$239.00,,1875046,Standard,
2046,none,Lancôme,/shop/eyeshadow,Lancôme - Monsieur Big Heart-Shaped Eyeshadow Palette,False,False,False,False,True,False,False,True,False,False,False,$49.00,,2262574,Standard,
2047,none,Smashbox,/shop/eyeshadow,Smashbox - Photo Edit Eye Shadow Trio,False,False,False,False,False,False,False,False,False,False,False,$22.00,,2028884,Standard,
2048,none,Dior,/shop/eyeshadow,Dior - 5 Couleurs Eyeshadow,False,False,False,False,False,False,False,False,False,False,False,$62.00,,1933308,Standard,
2049,none,Too Faced,/shop/eyeshadow,Too Faced - Natural Matte Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$38.00,,2064475,Standard,
2050,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Mini Tropic Eyeshadow Palette,False,False,False,False,False,False,False,True,False,False,True,$25.00,,2243061,Standard,
2051,none,Viseart,/shop/eyeshadow,Viseart - Rosé EDIT Eyeshadow Palette,False,False,False,False,False,False,False,True,False,False,False,$39.00,,2267086,Standard,
2052,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Safari All Matte Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,False,$129.00,,2113025,Standard,
2053,none,Aether Beauty,/shop/eyeshadow,Aether Beauty - Rose Quartz Crystal Gemstone Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$58.00,,2189959,Standard,
2054,none,NARS,/shop/eyeshadow,NARS - Duo Eyeshadow,False,False,False,False,False,False,False,False,True,False,False,$35.00,,2090124,Standard,
2055,none,Shiseido,/shop/eyeshadow,"Shiseido - Kajal Ink Artist Shadow, Liner, Brow",False,False,False,False,False,False,False,False,False,False,False,$25.00,,2135655,Standard,
2056,none,Too Faced,/shop/eyeshadow,Too Faced - The Chocolate Bar Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$49.00,,1578012,Standard,
2057,none,Ciaté London,/shop/eyeshadow,Ciaté London - Glitter Storm Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$42.00,$30.00,2115434,Standard,
2058,none,Urban Decay,/shop/eyeshadow,Urban Decay - Born To Run Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$49.00,,2083384,Standard,
2059,none,Too Faced,/shop/eyeshadow,Too Faced - Sweet Peach Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$49.00,,1806553,Standard,
2060,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Lila Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$129.00,,1977354,Standard,
2061,none,rms beauty,/shop/eyeshadow,rms beauty - Eye Polish,False,False,False,False,False,False,False,False,True,False,False,$28.00,,1902725,Standard,
2062,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Tropic Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,False,$129.00,,2042091,Standard,
2063,none,PAT McGRATH LABS,/shop/eyeshadow,PAT McGRATH LABS - Mothership II Eyeshadow Palette – Sublime,False,False,False,False,False,False,False,False,False,False,True,$125.00,,2005551,Standard,
2064,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - House of Lashes® x Sephora Collection Secret Garden Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$45.00,$25.00,1895788,Standard,
2065,none,tarte,/shop/eyeshadow,tarte - Clay Pot Waterproof Liner,False,False,False,False,False,False,False,False,False,False,False,$21.00,,1961093,Standard,
2066,none,TOM FORD,/shop/eyeshadow,TOM FORD - Cream and Powder Eye Color,False,False,False,False,False,False,False,False,False,False,False,$65.00,,1813492,Standard,
2067,none,tarte,/shop/eyeshadow,tarte - Clay Play Face Shaping Palette II,False,False,False,False,False,False,False,False,False,False,False,$45.00,,2039501,Standard,
2068,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Camel Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$48.00,,2118982,Standard,
2069,none,Too Faced,/shop/eyeshadow,"Too Faced - Sweet, Sexy & Too Faced Set",False,False,False,False,True,False,False,False,True,False,True,$49.00,,2087526,Standard,$81.00
2070,none,Kat Von D,/shop/eyeshadow,Kat Von D - Lolita Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$39.00,,2143857,Standard,
2071,none,PAT McGRATH LABS,/shop/eyeshadow,PAT McGRATH LABS - Mothership I Eyeshadow Palette - Subliminal,False,False,False,False,False,False,False,False,False,False,True,$125.00,,2005544,Standard,
2072,none,Aether Beauty,/shop/eyeshadow,Aether Beauty - Summer Solstice Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$58.00,,2189975,Standard,
2073,none,Kaja,/shop/eyeshadow,Kaja - Moon Crystal Sparkling Eye Pigment,False,False,False,False,False,False,False,False,False,False,True,$16.00,,2207256,Standard,
2074,none,tarte,/shop/eyeshadow,tarte - Eyeshadow Palette Volume II - Sea Collection,False,False,False,False,False,False,False,False,False,False,True,$36.00,,1890086,Standard,
2075,none,FENTY BEAUTY by Rihanna,/shop/eyeshadow,FENTY BEAUTY by Rihanna - Moroccan Spice Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$59.00,,2094217,Standard,
2076,none,Urban Decay,/shop/eyeshadow,Urban Decay - Naked Petite Heat,False,False,False,False,False,False,False,False,False,False,False,$29.00,,2047561,Standard,
2077,none,Marc Jacobs Beauty,/shop/eyeshadow,Marc Jacobs Beauty - O!mega Gel Powder Eyeshadow,False,False,False,False,False,False,False,False,False,False,False,$29.00,,2098549,Standard,
2078,none,NUDESTIX,/shop/eyeshadow,NUDESTIX - Soft & Smokey Set,False,False,False,False,True,False,False,False,True,False,False,$59.00,,2107407,Standard,$156.00
2079,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Sheer Liquid Shadows,False,False,False,False,False,False,False,False,False,False,True,$10.00,,2061653,Standard,
2080,none,MAKE UP FOR EVER,/shop/eyeshadow,MAKE UP FOR EVER - Flash Color Palette Multi-use Cream Color Palette,False,False,False,False,False,False,False,False,True,False,True,$99.00,,2112704,Standard,
2081,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Chroma Crystal Liquid Eyeshadow,False,False,False,False,False,False,False,True,False,False,False,$25.00,,2243079,Standard,
2082,none,Viseart,/shop/eyeshadow,Viseart - Eyeshadow Palette,False,False,False,False,False,False,False,False,True,False,False,$80.00,,2219079,Standard,
2083,none,FENTY BEAUTY by Rihanna,/shop/eyeshadow,FENTY BEAUTY by Rihanna - Avalanche All-Over Metallic Powder Set,False,False,False,False,True,False,False,False,True,False,True,$99.00,$69.00,2156586,Standard,
2084,none,stila,/shop/eyeshadow,stila - Kitten Eye Shadow,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1330281,Standard,
2085,none,Lancôme,/shop/eyeshadow,Lancôme - Ombre Hypnôse Stylo Longwear Cream Eyeshadow Stick,False,False,False,False,False,False,False,False,False,False,False,$25.00,,1966035,Standard,
2086,none,Shiseido,/shop/eyeshadow,Shiseido - Essentialist Eye Palette,False,False,False,False,False,False,False,False,False,False,False,$34.00,,2119790,Standard,
2087,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Museum of Ice Cream x Sephora Collection Dream Team Pigment Palette,False,False,False,False,True,False,False,False,False,False,True,$42.00,$18.00,2065845,Standard,
2088,none,Viseart,/shop/eyeshadow,Viseart - Petite Pro 4 Apricotine,False,False,False,False,False,False,False,False,True,False,False,$30.00,,2221737,Standard,
2089,none,Bobbi Brown,/shop/eyeshadow,Bobbi Brown - Couture Drama Eyeshadow Palette,False,False,False,False,True,False,False,True,False,False,True,$59.00,,2249100,Standard,$134.00
2090,none,CLINIQUE,/shop/eyeshadow,CLINIQUE - The Best of Black Honey All About Shadow Palette,False,False,False,False,False,False,False,False,False,False,True,$40.00,,2084234,Standard,
2091,none,Artist Couture,/shop/eyeshadow,Artist Couture - Diamond Lights Finisher,False,False,False,False,False,False,False,False,False,False,True,$25.00,,2234565,Standard,
2092,none,Kat Von D,/shop/eyeshadow,Kat Von D - I Am Divine Palette,False,False,False,False,True,False,False,False,False,False,True,$38.00,$23.00,2026821,Standard,
2093,none,Urban Decay,/shop/eyeshadow,Urban Decay - On The Run Mini Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,False,$25.00,,2137222,Standard,
2094,none,Buxom,/shop/eyeshadow,Buxom - Boss Babe Betty Eyeshadow Palette,False,False,False,False,False,False,False,True,True,False,False,$39.00,,2232312,Standard,
2095,none,Smashbox,/shop/eyeshadow,Smashbox - #SHAPEMATTERS PALETTE,False,False,False,False,False,False,False,False,False,False,True,$55.00,,1721059,Standard,$276.00
2096,none,Violet Voss,/shop/eyeshadow,Violet Voss - Best Life Eyeshadow & Glitter Palette,False,False,False,False,False,False,False,False,False,False,False,$49.00,,2227098,Standard,
2097,none,Too Faced,/shop/eyeshadow,Too Faced - Chocolate Gold Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$49.00,,2016699,Standard,
2098,none,stila,/shop/eyeshadow,stila - All Fired Up Glitter & Glow Eye Shadow Set Mini,False,False,False,False,True,False,False,False,False,False,True,$25.00,,2171478,Standard,$36.00
2099,none,LAWLESS,/shop/eyeshadow,LAWLESS - The One Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$64.00,,2166007,Standard,
2100,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - House of Lashes® x Sephora Collection Versailles Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$45.00,$25.00,1895770,Standard,
2101,none,MAKE UP FOR EVER,/shop/eyeshadow,MAKE UP FOR EVER - Aqua XL Color Paint Shadow,False,False,False,False,False,False,False,False,False,False,True,$12.50 - $25.00,,1911551,Standard,
2102,none,tarte,/shop/eyeshadow,tarte - Tarteist™ Metallic Shadow,False,False,False,False,False,False,False,False,False,False,False,$14.00,,1947415,Standard,
2103,none,DOMINIQUE COSMETICS,/shop/eyeshadow,DOMINIQUE COSMETICS - Latte Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$42.00,,2130326,Standard,
2104,none,MILK MAKEUP,/shop/eyeshadow,MILK MAKEUP - Eye Pigment,False,False,False,False,False,False,False,False,False,False,False,$24.00,,1898071,Standard,
2105,none,MAKE UP FOR EVER,/shop/eyeshadow,MAKE UP FOR EVER - Let's Gold Eye Palette,False,False,False,False,False,False,False,False,False,False,True,$28.00 - $45.00,,2169118,Standard,
2106,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Sephora PRO Editorial Palette,False,False,False,False,True,False,False,False,False,False,True,$68.00,,1923085,Standard,
2107,none,stila,/shop/eyeshadow,stila - Shade Mystère Liquid Eyeshadow,False,False,False,False,True,False,False,False,False,False,True,$24.00,,2171379,Standard,
2108,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Colorful 5 Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$18.00,$11.00,1582741,Standard,
2109,none,stila,/shop/eyeshadow,stila - Eyes Are the Window™ Shadow Palettes,False,False,False,False,False,False,False,False,False,False,False,$49.00,,1631951,Standard,
2110,none,CLINIQUE,/shop/eyeshadow,CLINIQUE - All About Shadow - Quad,False,False,False,False,False,False,False,False,False,False,False,$32.00,,1540053,Standard,
2111,none,Violet Voss,/shop/eyeshadow,Violet Voss - Flamingo PRO Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$45.00,,2117463,Standard,
2112,none,Touch In Sol,/shop/eyeshadow,Touch In Sol - Metallist Sparkling Foiled Eye Shadow,False,False,False,False,False,False,False,False,False,False,False,$18.00,,2169969,Standard,
2113,none,NARS,/shop/eyeshadow,NARS - Hardwired Single Eyeshadow,False,False,False,False,False,False,False,False,True,False,False,$22.00,,2090389,Standard,
2114,none,MAKE UP FOR EVER,/shop/eyeshadow,MAKE UP FOR EVER - Star Lit Diamond Powder,False,False,False,False,False,False,False,False,False,False,True,$26.00,,2150662,Standard,
2115,none,ROEN BEAUTY,/shop/eyeshadow,ROEN BEAUTY - Summer Disco Eye Universal,False,False,False,False,False,False,False,True,True,False,False,$29.00,,2282051,Standard,
2116,none,Melt Cosmetics,/shop/eyeshadow,Melt Cosmetics - Twenty-Seven Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$58.00,,2229649,Standard,
2117,none,Too Faced,/shop/eyeshadow,Too Faced - White Peach Eye Shadow Palette – Peaches and Cream Collection,False,False,False,False,False,False,False,False,False,False,True,$45.00,,2030112,Standard,
2118,none,DOMINIQUE COSMETICS,/shop/eyeshadow,DOMINIQUE COSMETICS - Rustic Glam Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,True,$44.00,,2225639,Standard,
2119,none,Anastasia Beverly Hills,/shop/eyeshadow,Anastasia Beverly Hills - Moonchild Glow Kit,False,False,False,False,False,False,False,False,False,False,False,$40.00,,1957422,Standard,
2120,none,Natasha Denona,/shop/eyeshadow,Natasha Denona - Cranberry Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$48.00,,2183945,Standard,
2121,none,tarte,/shop/eyeshadow,tarte - Tartelette™ Flirt Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$19.00,,1994771,Standard,
2122,none,Too Faced,/shop/eyeshadow,Too Faced - Matte Chocolate Chip Eyeshadow Palette,False,False,False,False,True,False,False,False,False,False,False,$26.00,,1994326,Standard,
2123,none,Ciaté London,/shop/eyeshadow,Ciaté London - Marbled Metals Eyeshadow,False,False,False,False,False,False,False,False,False,False,True,$24.00,,2231371,Standard,
2124,none,Aether Beauty,/shop/eyeshadow,Aether Beauty - Crystal Grid Gemstone Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,False,$58.00,,2189967,Standard,
2125,none,tarte,/shop/eyeshadow,tarte - Tarteist™ PRO to go Amazonian Clay Palette,False,False,False,False,False,False,False,False,False,False,False,$19.00,,1895523,Standard,
2126,none,Smashbox,/shop/eyeshadow,Smashbox - Full Exposure Palette,False,False,False,False,False,False,False,False,False,False,False,$52.00,,1575018,Standard,
2127,none,stila,/shop/eyeshadow,stila - Smudge Pots,False,False,False,False,False,False,False,False,False,False,False,$20.00,,756593,Standard,
2128,none,SEPHORA COLLECTION,/shop/eyeshadow,SEPHORA COLLECTION - Sephora PRO Cool Palette,False,False,False,False,True,False,False,False,False,False,True,$68.00,,1923093,Standard,
2129,none,Viseart,/shop/eyeshadow,Viseart - Petite Pro 5 Soleil,False,False,False,False,False,False,False,False,True,False,False,$30.00,,2221745,Standard,
2130,none,Givenchy,/shop/eyeshadow,Givenchy - Ombre Interdite Liquid Eyeshadow,False,False,False,False,False,False,False,True,True,False,False,$33.00,,2198075,Standard,
2131,none,Marc Jacobs Beauty,/shop/eyeshadow,Marc Jacobs Beauty - Twinkle Pop Stick Eyeshadow,False,False,False,False,False,False,False,False,False,False,True,$28.00,,1613272,Standard,
2132,none,lilah b.,/shop/eyeshadow,lilah b. - Palette Perfection™ Eye Quad,False,False,False,False,False,False,False,False,True,False,False,$58.00,,1978360,Standard,
2133,none,Laura Mercier,/shop/eyeshadow,Laura Mercier - Eye Art Caviar Colour-Inspired Palette,False,False,False,False,False,False,False,False,False,False,True,$55.00,,1833433,Standard,
2134,none,Kat Von D,/shop/eyeshadow,Kat Von D - Metal Crush Eyeshadow,False,False,False,False,False,False,False,False,False,False,True,$21.00,$13.00,1711001,Standard,
2135,none,tarte,/shop/eyeshadow,tarte - Tarteist™ PRO Amazonian Clay Palette,False,False,False,False,False,False,False,False,False,False,False,$49.00,,1876549,Standard,
2136,none,Violet Voss,/shop/eyeshadow,Violet Voss - HG - PRO Eyeshadow Palette,False,False,False,False,False,False,False,False,False,False,True,$45.00,,2020956,Standard,
2137,none,COVER FX,/shop/eyeshadow,COVER FX - Shimmer Veil,False,False,False,False,False,False,False,False,False,False,False,$28.00,,2027522,Standard,
2138,none,TOM FORD,/shop/eyeshadow,TOM FORD - Shadow Extrême,False,False,False,False,False,False,False,False,False,False,False,$36.00,,2110542,Standard,
