brand_name,category,imageAltText,isLimitedEdition,isNew,isOnlineOnly,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice,review_count,target
MAKE UP FOR EVER,foundation-makeup,MAKE UP FOR EVER - Chromatic Mix – Oil Base,False,False,True,True,14.0,0.0,1480912,Standard,,9,0
Wander Beauty,foundation-makeup,Wander Beauty - Nude Illusion Liquid Foundation,False,False,True,False,40.0,0.0,2154854,Standard,,17,0
STELLAR,foundation-makeup,STELLAR - Limitless Foundation Customizable Set,False,False,True,True,45.0,0.0,2198711,Standard,$72.00,2,0
Dr. Dennis Gross Skincare,foundation-makeup,Dr. Dennis Gross Skincare - Instant Radiance Sun Defense Sunscreen Broad Spectrum SPF 40,False,False,False,False,42.0,0.0,1809235,Standard,,10,0
NARS,foundation-makeup,NARS - Sheer Glow Foundation Pump,False,False,False,False,6.0,0.0,1401330,Standard,,1,0
lilah b.,foundation-makeup,lilah b. - Marvelous Matte™ Crème Foundation,False,False,True,False,54.0,0.0,2143675,Standard,,6,0
DERMAdoctor,foundation-makeup,DERMAdoctor - DD Cream Dermatologically Defining BB Cream Broad Spectrum SPF 30,False,False,False,False,40.0,0.0,1548700,Standard,,57,0
Guerlain,foundation-makeup,Guerlain - Terracotta Skin Cream Powder Foundation,False,False,False,False,58.0,0.0,1326305,Standard,,33,0
Natasha Denona,foundation-makeup,Natasha Denona - Transformatte Pore Vanishing Matte Foundation,False,False,False,False,45.0,0.0,1977255,Standard,,14,0
Natasha Denona,foundation-makeup,Natasha Denona - Foundation X+,False,False,False,False,45.0,0.0,2206753,Standard,,4,0
Benefit Cosmetics,foundation-makeup,Benefit Cosmetics - ’Hello Flawless!’ Oxygen Wow Liquid Foundation,False,False,False,False,36.0,0.0,1393875,Standard,,346,0
Black Up,foundation-makeup,Black Up - Full Coverage Cream Foundation,False,False,False,True,43.5,21.75,1752443,Standard,,9,1
MAKE UP FOR EVER,foundation-makeup,MAKE UP FOR EVER - Liquid Lift Foundation,False,False,False,True,44.0,0.0,763904,Standard,,28,0
lilah b.,foundation-makeup,lilah b. - Flawless Finish Foundation,False,False,True,False,48.0,0.0,1978311,Standard,,7,0
Pretty Vulgar,foundation-makeup,Pretty Vulgar - Bird's Nest Blurring Beauty Mousse Foundation,False,False,False,True,36.0,0.0,1950328,Standard,,5,0
Black Up,foundation-makeup,Black Up - Matifying Fluid Foundation,False,False,False,True,41.5,20.75,1752302,Standard,,17,1
Lancôme,foundation-makeup,Lancôme - Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,False,False,True,False,47.0,0.0,1509348,Standard,,20,0
Antonym,foundation-makeup,Antonym - Skin Esteem Organic Liquid Foundation,False,False,True,False,52.0,0.0,2016269,Standard,,5,0
Cinema Secrets,foundation-makeup,Cinema Secrets - Ultimate Foundation 5-in-1 Pro Palette™,False,False,True,False,40.0,0.0,1734094,Standard,,9,0
Dr. Jart+,foundation-makeup,Dr. Jart+ - Black Label Detox BB Beauty Balm,False,False,False,False,36.0,0.0,1422617,Standard,,298,0
Laura Mercier,foundation-makeup,Laura Mercier - Candleglow Soft Luminous Foundation,False,False,False,False,48.0,0.0,1773779,Standard,,91,0
Lancôme,foundation-makeup,Lancôme - Customizable Teint Idole Ultra Long Wear Foundation Set,True,False,False,False,47.0,0.0,2205631,Standard,$64.00,1,0
Benefit Cosmetics,foundation-makeup,Benefit Cosmetics - ’Hello Flawless!’ Powder Foundation,False,False,False,False,34.0,0.0,1311836,Standard,,602,0
SEPHORA COLLECTION,foundation-makeup,SEPHORA COLLECTION - Matte Perfection Tinted Moisturizer,False,True,False,True,18.0,0.0,2149482,Standard,,1,0
Guerlain,foundation-makeup,Guerlain - L'Essentiel Natural 16H Wear Foundation SPF 20,False,True,False,False,60.0,0.0,2215036,Standard,,1,0
MAKE UP FOR EVER,foundation-makeup,MAKE UP FOR EVER - Chromatic Mix – Water Base,False,False,True,True,14.0,0.0,1480821,Standard,,7,0
Guerlain,foundation-makeup,Guerlain - Terracotta  Healthy Glow Liquid Foundation SPF 20,False,False,False,False,54.0,0.0,1587955,Standard,,14,0
Antonym,foundation-makeup,Antonym - Certified Organic Baked Foundation,False,False,True,False,38.0,0.0,1977446,Standard,,7,0
Anastasia Beverly Hills,foundation-makeup,Anastasia Beverly Hills - Luminous Foundation,False,True,False,False,38.0,0.0,2270825,Standard,,4,0
CLINIQUE,foundation-makeup,CLINIQUE - Age Defense BB Cream Broad Spectrum SPF 30,False,False,False,False,39.5,0.0,1417302,Standard,,152,0
Urban Decay,foundation-makeup,Urban Decay - Naked Skin Ultra Definition Pressed Finishing Powder,False,False,False,False,34.0,0.0,1532084,Standard,,55,0
Estée Lauder,foundation-makeup,Estée Lauder - Double Wear Nude Cushion Stick Radiant Foundation,False,False,False,False,42.0,0.0,1848886,Standard,,16,0
IT Cosmetics,bb-cc-cream-face-makeup,IT Cosmetics - CC+ Cream with SPF 50+,False,False,False,False,39.0,0.0,1868165,Standard,,659,0
bareMinerals,bb-cc-cream-face-makeup,bareMinerals - COMPLEXION RESCUE™ Tinted Moisturizer Broad Spectrum SPF 30,False,False,False,False,32.0,0.0,2176972,Standard,,624,0
IT Cosmetics,bb-cc-cream-face-makeup,IT Cosmetics - CC+ Cream Oil-Free Matte with SPF 40,False,False,False,True,39.0,0.0,2088276,Standard,,207,0
Supergoop!,bb-cc-cream-face-makeup,Supergoop! - CC Cream Daily Correct Broad Spectrum SPF 35 Sunscreen,False,False,False,False,34.0,0.0,1628767,Standard,,123,0
Dr. Jart+,bb-cc-cream-face-makeup,Dr. Jart+ - Cicapair ™ Tiger Grass Color Correcting Treatment SPF 30,False,False,False,False,52.0,0.0,1855709,Standard,,1,0
tarte,bb-cc-cream-face-makeup,tarte - BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,False,False,False,False,37.0,0.0,1486752,Standard,,669,0
Dr. Jart+,bb-cc-cream-face-makeup,Dr. Jart+ - Premium Beauty Balm SPF 45,False,False,False,False,39.0,0.0,1327915,Standard,,549,0
IT Cosmetics,bb-cc-cream-face-makeup,IT Cosmetics - CC+ Cream Illumination with SPF 50+,False,False,False,False,39.0,0.0,1869015,Standard,,110,0
AMOREPACIFIC,bb-cc-cream-face-makeup,AMOREPACIFIC - Color Control Cushion Compact Broad Spectrum SPF 50+,False,False,False,False,60.0,0.0,1496488,Standard,,210,0
IT Cosmetics,bb-cc-cream-face-makeup,IT Cosmetics - CC+ Airbrush Perfecting Powder,False,True,False,False,35.0,0.0,2227619,Standard,,46,0
Erborian,bb-cc-cream-face-makeup,Erborian - CC Cream Radiance Color Corrector Broad Spectrum SPF25,False,False,False,True,44.0,0.0,1888197,Standard,,113,0
GLAMGLOW,bb-cc-cream-face-makeup,GLAMGLOW - GLOWSTARTER™ Mega Illuminating Moisturizer,False,False,False,False,49.0,0.0,1826437,Standard,,279,0
tarte,bb-cc-cream-face-makeup,tarte - Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,False,False,False,False,36.0,0.0,759779,Standard,,492,0
Smashbox,bb-cc-cream-face-makeup,Smashbox - Camera Ready BB Cream SPF 35,False,False,False,False,42.0,0.0,1574896,Standard,,655,0
CLINIQUE,bb-cc-cream-face-makeup,CLINIQUE - Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,False,False,False,False,39.5,0.0,1509512,Standard,,148,0
bareMinerals,bb-cc-cream-face-makeup,bareMinerals - Prime Time  BB Tinted Primer Broad Spectrum SPF 30,False,False,False,False,27.0,0.0,1576859,Standard,,61,0
Bobbi Brown,bb-cc-cream-face-makeup,Bobbi Brown - BB Cream SPF 35,False,False,False,False,48.0,0.0,1458496,Standard,,134,0
Dior,bb-cc-cream-face-makeup,Dior - Capture Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,False,False,False,False,82.0,0.0,2145340,Standard,,24,0
Smashbox,bb-cc-cream-face-makeup,Smashbox - Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,False,False,False,False,42.0,0.0,1497007,Standard,,215,0
COOLA,bb-cc-cream-face-makeup,COOLA - Mineral Face SPF 30 - Matte Tint,False,False,False,False,36.0,0.0,1707140,Standard,,1,0
Erborian,bb-cc-cream-face-makeup,Erborian - BB Cream Tinted Moisturizer Broad Spectrum SPF20,False,False,False,True,39.0,0.0,1705839,Standard,,56,0
First Aid Beauty,bb-cc-cream-face-makeup,First Aid Beauty - Ultra Repair® Tinted Moisturizer Broad Spectrum SPF 30,False,False,False,False,28.0,0.0,2204857,Standard,,64,0
CLINIQUE,bb-cc-cream-face-makeup,CLINIQUE - Acne Solutions BB Cream Broad Spectrum SPF 40,False,False,False,True,39.5,0.0,1677160,Standard,,128,0
COOLA,bb-cc-cream-face-makeup,COOLA - Rōsilliance™ Organic BB+ Cream SPF 30,False,False,False,True,52.0,0.0,1819549,Standard,,35,0
tarte,bb-cc-cream-face-makeup,tarte - Colored Clay CC Undereye Corrector,False,False,False,False,25.0,0.0,1626969,Standard,,114,0
Erborian,bb-cc-cream-face-makeup,Erborian - CC Color Correcting & Redness Reducing Broad Spectrum SPF 25,False,False,False,False,44.0,0.0,2140051,Standard,,1,0
Giorgio Armani Beauty,bb-cc-cream-face-makeup,Giorgio Armani Beauty - Armani Prima Color Control Glow Moisturizer,False,False,True,False,55.0,0.0,2078574,Standard,,1,0
Kiehl's Since 1851,bb-cc-cream-face-makeup,Kiehl's Since 1851 - Skin Tone Correcting & Beautifying BB Cream Sunscreen Broad Spectrum SPF 50,False,False,False,False,38.0,0.0,1989565,Standard,,7,0
Shiseido,bb-cc-cream-face-makeup,Shiseido - Sports BB SPF 50+,False,False,False,False,38.0,0.0,2219673,Standard,,3,0
Dior,bb-cc-cream-face-makeup,Dior - Capture Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50 Refill,False,False,False,False,42.0,0.0,2145381,Standard,,5,0
boscia,bb-cc-cream-face-makeup,boscia - Skin Perfecting BB Cream Broad Spectrum SPF 30,False,False,False,False,38.0,0.0,2168409,Standard,,16,0
DERMAdoctor,bb-cc-cream-face-makeup,DERMAdoctor - DD Cream Dermatologically Defining BB Cream Broad Spectrum SPF 30,False,False,False,False,40.0,0.0,1548700,Standard,,57,0
Lancôme,bb-cc-cream-face-makeup,Lancôme - Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,False,False,True,False,47.0,0.0,1509348,Standard,,20,0
Dr. Jart+,bb-cc-cream-face-makeup,Dr. Jart+ - Black Label Detox BB Beauty Balm,False,False,False,False,36.0,0.0,1422617,Standard,,298,0
Urban Decay,bb-cc-cream-face-makeup,Urban Decay - Naked Skin Bronzing Beauty Balm Broad Spectrum SPF 20,False,False,False,False,34.0,0.0,1614544,Standard,,1,0
CLINIQUE,bb-cc-cream-face-makeup,CLINIQUE - Age Defense BB Cream Broad Spectrum SPF 30,False,False,False,False,39.5,0.0,1417302,Standard,,152,0
Peter Thomas Roth,bb-cc-cream-face-makeup,Peter Thomas Roth - Skin to Die For™ Mineral-Matte CC Cream SPF 30,False,False,False,False,39.0,0.0,2025617,Standard,,25,0
IT Cosmetics,tinted-moisturizer,IT Cosmetics - CC+ Cream with SPF 50+,False,False,False,False,39.0,0.0,1868165,Standard,,659,0
Laura Mercier,tinted-moisturizer,Laura Mercier - Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30,False,True,False,True,47.0,0.0,2250603,Standard,,65,0
bareMinerals,tinted-moisturizer,bareMinerals - COMPLEXION RESCUE™ Tinted Moisturizer Broad Spectrum SPF 30,False,False,False,False,32.0,0.0,2176972,Standard,,624,0
Laura Mercier,tinted-moisturizer,Laura Mercier - Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,False,False,False,False,46.0,0.0,905364,Standard,,1029,0
NARS,tinted-moisturizer,NARS - Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,False,False,False,False,45.0,0.0,1396399,Standard,,547,0
Laura Mercier,tinted-moisturizer,Laura Mercier - Tinted Moisturizer Illuminating Natural Skin Perfector Broad Spectrum SPF 30,False,True,False,True,47.0,0.0,2250280,Standard,,34,0
Supergoop!,tinted-moisturizer,Supergoop! - CC Cream Daily Correct Broad Spectrum SPF 35 Sunscreen,False,False,False,False,34.0,0.0,1628767,Standard,,123,0
tarte,tinted-moisturizer,tarte - BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,False,False,False,False,37.0,0.0,1486752,Standard,,669,0
Dr. Jart+,tinted-moisturizer,Dr. Jart+ - Premium Beauty Balm SPF 45,False,False,False,False,39.0,0.0,1327915,Standard,,549,0
IT Cosmetics,tinted-moisturizer,IT Cosmetics - CC+ Cream Illumination with SPF 50+,False,False,False,False,39.0,0.0,1869015,Standard,,110,0
KOSAS,tinted-moisturizer,KOSAS - Tinted Face Oil Foundation,False,False,False,False,42.0,0.0,2250785,Standard,,75,0
AMOREPACIFIC,tinted-moisturizer,AMOREPACIFIC - Color Control Cushion Compact Broad Spectrum SPF 50+,False,False,False,False,60.0,0.0,1496488,Standard,,210,0
IT Cosmetics,tinted-moisturizer,IT Cosmetics - CC+ Airbrush Perfecting Powder,False,True,False,False,35.0,0.0,2227619,Standard,,46,0
Erborian,tinted-moisturizer,Erborian - CC Cream Radiance Color Corrector Broad Spectrum SPF25,False,False,False,True,44.0,0.0,1888197,Standard,,113,0
tarte,tinted-moisturizer,tarte - Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,False,False,False,False,36.0,0.0,759779,Standard,,492,0
Smashbox,tinted-moisturizer,Smashbox - Camera Ready BB Cream SPF 35,False,False,False,False,42.0,0.0,1574896,Standard,,655,0
CLINIQUE,tinted-moisturizer,CLINIQUE - Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,False,False,False,False,39.5,0.0,1509512,Standard,,148,0
bareMinerals,tinted-moisturizer,bareMinerals - Prime Time  BB Tinted Primer Broad Spectrum SPF 30,False,False,False,False,27.0,0.0,1576859,Standard,,61,0
Bobbi Brown,tinted-moisturizer,Bobbi Brown - BB Cream SPF 35,False,False,False,False,48.0,0.0,1458496,Standard,,134,0
Yves Saint Laurent,tinted-moisturizer,Yves Saint Laurent - TOUCHE ECLAT All-In-One Glow,False,False,False,False,48.0,0.0,2038701,Standard,,100,0
Smashbox,tinted-moisturizer,Smashbox - Camera Ready CC Cream Broad Spectrum SPF 30 Dark Spot Correcting,False,False,False,False,42.0,0.0,1497007,Standard,,215,0
COOLA,tinted-moisturizer,COOLA - Mineral Face SPF 30 - Matte Tint,False,False,False,False,36.0,0.0,1707140,Standard,,1,0
Perricone MD,tinted-moisturizer,Perricone MD - No Makeup Foundation Serum Broad Spectrum SPF 20,False,False,False,False,60.0,0.0,2211902,Standard,,299,0
Erborian,tinted-moisturizer,Erborian - BB Cream Tinted Moisturizer Broad Spectrum SPF20,False,False,False,True,39.0,0.0,1705839,Standard,,56,0
Shiseido,tinted-moisturizer,Shiseido - Urban Environment Tinted UV Protector Broad Spectrum SPF 43,False,False,False,False,35.0,0.0,1507615,Standard,,61,0
First Aid Beauty,tinted-moisturizer,First Aid Beauty - Ultra Repair® Tinted Moisturizer Broad Spectrum SPF 30,False,False,False,False,28.0,0.0,2204857,Standard,,64,0
CLINIQUE,tinted-moisturizer,CLINIQUE - Acne Solutions BB Cream Broad Spectrum SPF 40,False,False,False,True,39.5,0.0,1677160,Standard,,128,0
COOLA,tinted-moisturizer,COOLA - Rōsilliance™ Organic BB+ Cream SPF 30,False,False,False,True,52.0,0.0,1819549,Standard,,35,0
Charlotte Tilbury,tinted-moisturizer,Charlotte Tilbury - Unisex Healthy Glow Tinted Moisturizer,False,False,True,False,40.0,0.0,2117190,Standard,,1,0
La Mer,tinted-moisturizer,La Mer - The Reparative SkinTint SPF 30,False,False,False,False,95.0,0.0,1993849,Standard,,7,0
Perricone MD,tinted-moisturizer,Perricone MD - High Potency Classics: Face Finishing & Firming Moisturizer Tint SPF 30,False,False,False,False,69.0,0.0,2125680,Standard,,1,0
NUDESTIX,tinted-moisturizer,NUDESTIX - Nudies Tinted Blur Stick,False,False,False,False,30.0,0.0,2079416,Standard,,54,0
Shiseido,tinted-moisturizer,Shiseido - Sports BB SPF 50+,False,False,False,False,38.0,0.0,2219673,Standard,,3,0
philosophy,tinted-moisturizer,philosophy - Renewed Hope in a Jar Skin Tint,False,False,False,False,39.0,0.0,1898485,Standard,,32,0
First Aid Beauty,tinted-moisturizer,First Aid Beauty - Ultra Repair Tinted Moisturizer SPF 30 Customizable Kit,True,False,False,False,28.0,0.0,2199552,Standard,$41.00,3,0
ILIA,tinted-moisturizer,ILIA - Sheer Vivid Tinted Moisturizer SPF 20,False,False,True,False,42.0,0.0,2119345,Standard,,5,0
Perricone MD,tinted-moisturizer,Perricone MD - No Makeup Foundation Broad Spectrum SPF 20,False,False,False,False,60.0,0.0,2211845,Standard,,341,0
First Aid Beauty,tinted-moisturizer,First Aid Beauty - Hello FAB Triple Protection Skin Tint with Goji Berry SPF 30,False,False,False,True,34.0,0.0,1958263,Standard,,52,0
boscia,tinted-moisturizer,boscia - Skin Perfecting BB Cream Broad Spectrum SPF 30,False,False,False,False,38.0,0.0,2168409,Standard,,16,0
Estée Lauder,tinted-moisturizer,Estée Lauder - DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer Broad Spectrum SPF 15 - Normal/ Combination Skin,False,False,False,False,54.0,0.0,1468131,Standard,,4,0
Algenist,tinted-moisturizer,Algenist - Repairing Tint & Radiance Moisturizer SPF 30,False,False,False,False,42.0,0.0,1676980,Standard,,21,0
Dr. Dennis Gross Skincare,tinted-moisturizer,Dr. Dennis Gross Skincare - Instant Radiance Sun Defense Sunscreen Broad Spectrum SPF 40,False,False,False,False,42.0,0.0,1809235,Standard,,10,0
DERMAdoctor,tinted-moisturizer,DERMAdoctor - DD Cream Dermatologically Defining BB Cream Broad Spectrum SPF 30,False,False,False,False,40.0,0.0,1548700,Standard,,57,0
Pretty Vulgar,tinted-moisturizer,Pretty Vulgar - Bird's Nest Blurring Beauty Mousse Foundation,False,False,False,True,36.0,0.0,1950328,Standard,,5,0
trèStiQue,tinted-moisturizer,"trèStiQue - Tint, Moisturize & Blend Face Stick",False,False,True,False,30.0,0.0,1901552,Standard,,5,0
Lancôme,tinted-moisturizer,Lancôme - Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,False,False,True,False,47.0,0.0,1509348,Standard,,20,0
Dr. Jart+,tinted-moisturizer,Dr. Jart+ - Black Label Detox BB Beauty Balm,False,False,False,False,36.0,0.0,1422617,Standard,,298,0
Urban Decay,tinted-moisturizer,Urban Decay - Naked Skin Bronzing Beauty Balm Broad Spectrum SPF 20,False,False,False,False,34.0,0.0,1614544,Standard,,1,0
CLINIQUE,tinted-moisturizer,CLINIQUE - Age Defense BB Cream Broad Spectrum SPF 30,False,False,False,False,39.5,0.0,1417302,Standard,,152,0
NARS,concealer,NARS - Radiant Creamy Concealer,False,False,False,True,30.0,0.0,2172310,Standard,,2212,0
FENTY BEAUTY by Rihanna,concealer,FENTY BEAUTY by Rihanna - Match Stix Matte Skinstick,False,False,False,True,25.0,0.0,1925577,Standard,,263,0
Too Faced,concealer,Too Faced - Born This Way Super Coverage Multi-Use Sculpting Concealer,False,False,False,False,29.0,0.0,2223089,Standard,,427,0
FENTY BEAUTY by Rihanna,concealer,FENTY BEAUTY by Rihanna - Match Stix Trio,False,False,False,True,54.0,0.0,1925841,Standard,$75.00,272,0
tarte,concealer,tarte - Creaseless Under Eye Concealer,False,False,False,False,26.0,0.0,2094548,Standard,,208,0
FENTY BEAUTY by Rihanna,concealer,FENTY BEAUTY by Rihanna - Pro Filt'r Instant Retouch Concealer,False,False,False,True,26.0,0.0,2173367,Standard,,251,0
BECCA,concealer,BECCA - Under Eye Brightening Corrector,False,False,False,False,32.0,0.0,2037596,Standard,,348,0
NARS,concealer,NARS - Soft Matte Complete Concealer,False,False,False,False,30.0,0.0,1900315,Standard,,350,0
IT Cosmetics,concealer,IT Cosmetics - Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer,False,False,False,False,26.0,0.0,2137834,Standard,,97,0
Urban Decay,concealer,Urban Decay - Stay Naked Correcting Concealer,False,True,False,False,29.0,0.0,2247450,Standard,,4,0
MAKE UP FOR EVER,concealer,MAKE UP FOR EVER - Full Cover Concealer,False,False,False,True,34.0,0.0,1247204,Standard,,951,0
Yves Saint Laurent,concealer,Yves Saint Laurent - Touche Eclat All-Over Brightening Pen,False,False,False,False,35.0,0.0,2209344,Standard,,835,0
Kat Von D,concealer,Kat Von D - Lock-It Concealer Crème,False,False,False,False,27.0,0.0,1810787,Standard,,903,0
