,brand_name,category,imageAltText,isLimitedEdition,isNew,isOnlineOnly,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice,target_x,1 star,2 stars,3 stars,4 stars,5 stars,avg_rating,review_count_y,total_ratings,compound_score,compound
4004,tarte,lip-gloss,tarte - Tarteist™ Glossy Lip Paint,False,False,False,False,20.0,0.0,1787159,Standard,,0,14.0,26.0,37.0,54.0,145.0,4.1,276.0,276.0,0.0,0.3721359999999999
4005,stila,lip-gloss,stila - Beauty Boss Lip Gloss,False,False,False,False,15.0,0.0,2215762,Standard,,0,0.0,2.0,6.0,5.0,45.0,4.6,58.0,58.0,,0.7828879999999998
4006,Christian Louboutin,lip-gloss,Christian Louboutin - Loubilaque Lip Lacquer,False,False,True,False,85.0,0.0,1842269,Standard,,0,10.0,3.0,3.0,2.0,22.0,3.6,40.0,40.0,0.032549999999999996,0.812608
4008,Lancôme,lip-gloss,Lancôme - L'ABSOLU Gloss,False,False,False,False,25.0,0.0,2045698,Standard,,0,1.0,0.0,2.0,2.0,22.0,4.6,27.0,27.0,,0.613584
4010,SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Colorful Gloss Balm Lip Honeys,False,False,False,True,8.0,0.0,2061711,Standard,,0,0.0,0.0,6.0,17.0,89.0,4.7,112.0,112.0,,0.7479458333333332
4014,STELLAR,lip-gloss,STELLAR - Limited Edition Starlust Lipgloss Trio,True,False,False,True,28.0,19.5,2144822,Standard,$60.00,1,0.0,0.0,5.0,4.0,24.0,4.6,33.0,33.0,,0.6238999999999999
4016,Jouer Cosmetics,lip-gloss,Jouer Cosmetics - High Pigment Pearl Lip Gloss,False,False,False,False,17.0,0.0,2225613,Standard,,0,1.0,1.0,0.0,3.0,9.0,4.3,14.0,14.0,,0.85252
4017,Charlotte Tilbury,lip-gloss,Charlotte Tilbury - Latex Love Long-Lasting Lip Gloss,True,False,False,False,34.0,0.0,2191393,Standard,,0,21.0,17.0,5.0,12.0,13.0,2.7,68.0,68.0,,0.305312
4018,Bite Beauty,lip-gloss,Bite Beauty - Prismatic Pearl Crème Lip Gloss,True,False,False,True,22.0,0.0,1870161,Standard,,0,13.0,10.0,28.0,79.0,313.0,4.5,443.0,443.0,0.015430573248407643,0.7623000000000001
4019,Artist Couture,lip-gloss,Artist Couture - Diamond Lip Tease Lip Gloss,False,False,False,True,18.0,0.0,2195972,Standard,,0,9.0,6.0,2.0,3.0,15.0,3.3,35.0,35.0,,0.502588
4020,Givenchy,lip-gloss,Givenchy - Gloss Interdit Vinyl,False,False,False,False,30.0,0.0,2051258,Standard,,0,6.0,3.0,7.0,7.0,26.0,3.9,49.0,49.0,,0.6240359999999999
4021,tarte,lip-gloss,tarte - Pink Sands H2O Lip Gloss - Sea Collection,True,False,False,True,19.0,0.0,2217263,Standard,,0,0.0,0.0,2.0,2.0,9.0,4.5,13.0,13.0,,0.7711699999999999
4024,Lancôme,lip-gloss,Lancôme - L'ABSOLU Gloss – Rosy Plump,False,False,False,False,25.0,0.0,2045649,Standard,,0,2.0,1.0,2.0,6.0,9.0,4.0,20.0,20.0,,0.6227666666666667
4026,STELLAR,lip-gloss,STELLAR - Starlust Holographic Lipgloss,False,False,False,False,22.0,0.0,2053114,Standard,,0,0.0,1.0,2.0,1.0,17.0,4.6,21.0,21.0,,0.87906
4027,Christian Louboutin,lip-gloss,"Christian Louboutin - Loubibelle, Lip Beauty Oil",False,False,True,False,70.0,0.0,2058204,Standard,,0,0.0,0.0,4.0,0.0,3.0,3.9,7.0,7.0,,0.63888
4028,Pretty Vulgar,lip-gloss,Pretty Vulgar - Poisonous Pout Plumping Lipgloss,False,False,False,True,22.0,0.0,1950070,Standard,,0,1.0,1.0,1.0,3.0,19.0,4.5,25.0,25.0,0.048069230769230774,0.7150399999999999
4029,Christian Louboutin,lip-gloss,Christian Louboutin - Loubilaque Lip Gloss,False,False,True,False,85.0,0.0,2111243,Standard,,0,0.0,0.0,0.0,3.0,6.0,4.7,9.0,9.0,,0.47636
4030,tarte,lip-gloss,tarte - Tarteist™ PRO Remix Lipgloss,True,False,False,False,20.0,0.0,2178754,Standard,,0,,,,,,,,,,
4031,Marc Jacobs Beauty,lip-gloss,Marc Jacobs Beauty - Enamored With a Twist - 3-piece Enamored Hi-Shine Gloss Lip Lacquer Collection,True,False,True,False,54.0,0.0,1928803,Standard,$94.00,0,,,,,,,,,,
4032,Natasha Denona,lip-gloss,Natasha Denona - Lip Glaze,False,False,False,False,22.0,0.0,1909928,Standard,,0,3.0,3.0,3.0,4.0,17.0,4.0,30.0,30.0,0.0,0.370232
4033,Shiseido,lip-gloss,Shiseido - Crystal Gel Gloss,False,False,False,False,22.0,0.0,2135648,Standard,,0,,,,,,,,,,
4034,INC.redible,lip-gloss,INC.redible - Girl King Lip Strobe,False,False,True,False,13.0,0.0,2186039,Standard,,0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,,0.8841
4036,Shiseido,lip-gloss,Shiseido - Lacquer Ink Lip Shine,False,False,False,False,26.0,0.0,2135853,Standard,,0,1.0,1.0,2.0,11.0,33.0,4.5,48.0,48.0,,0.784956
4037,Marc Jacobs Beauty,lip-gloss,Marc Jacobs Beauty - Enamored (With Pride) Dazzling Lip Lacquer Lipgloss,True,False,False,False,28.0,0.0,2207728,Standard,,0,1.0,1.0,0.0,0.0,7.0,4.2,9.0,9.0,,0.9019199999999999
4038,Too Faced,lip-gloss,Too Faced - Melted Gold Liquified Lip Gloss,False,False,False,False,21.0,0.0,2029908,Standard,,0,7.0,2.0,7.0,18.0,38.0,4.1,72.0,72.0,,0.7440399999999999
4039,Ciaté London,lip-gloss,Ciaté London - Patent Pout™ Lip Lacquer,False,False,False,True,18.0,9.0,1662303,Standard,,1,3.0,1.0,4.0,3.0,9.0,3.7,20.0,20.0,0.0,0.6778266666666667
4040,SEPHORA COLLECTION,lip-gloss,SEPHORA COLLECTION - Sephora Collection Neon Lipgloss,True,False,True,True,10.0,0.0,2118180,Standard,,0,1.0,0.0,1.0,3.0,4.0,4.0,9.0,9.0,,0.9815400000000001
4041,Benefit Cosmetics,lip-gloss,Benefit Cosmetics - Punch Pop! Liquid Lip Color,False,False,False,False,18.0,0.0,1963446,Standard,,0,2.0,1.0,1.0,5.0,24.0,4.5,33.0,33.0,,0.615992
4042,INC.redible,lip-gloss,INC.redible - Glittergasm Lip Topper,False,False,True,False,13.0,0.0,2185981,Standard,,0,0.0,1.0,2.0,0.0,1.0,3.3,4.0,4.0,,0.834925
4043,Marc Jacobs Beauty,lip-gloss,Marc Jacobs Beauty - Enamored Dazzling Gloss Lip Lacquer – Glam Rock Collection,True,True,False,False,28.0,0.0,2257665,Standard,,0,,,,,,,,,,
4075,SEPHORA COLLECTION,liquid-lipstick,SEPHORA COLLECTION - Mini Cream Lip Stain Set,True,False,False,True,12.0,6.0,2063071,Standard,,1,,,,,,,,,,
4116,SEPHORA COLLECTION,liquid-lipstick,SEPHORA COLLECTION - Cream Lip Shine,False,False,False,True,14.0,0.0,2119907,Standard,,0,3.0,1.0,0.0,3.0,8.0,3.8,15.0,15.0,,0.5264599999999999
4122,HUDA BEAUTY,liquid-lipstick,HUDA BEAUTY - Matte & Strobe Lip Set,False,False,True,True,33.0,0.0,2074631,Standard,,0,4.0,3.0,2.0,1.0,8.0,3.3,18.0,18.0,,0.5208666666666667
4128,Kaja,liquid-lipstick,Kaja - Cushy Vibe High-Pigment Lip Stain,False,False,False,True,18.0,0.0,2139749,Standard,,0,5.0,10.0,49.0,119.0,247.0,4.4,430.0,430.0,,0.7001760000000001
4161,Kat Von D,liquid-lipstick,Kat Von D - Kitten Mini Everlasting Liquid Lipstick,True,False,False,True,11.0,0.0,2191856,Standard,,0,1.0,0.0,2.0,3.0,31.0,4.7,37.0,37.0,,0.727416
4162,SEPHORA COLLECTION,liquid-lipstick,SEPHORA COLLECTION - MOSCHINO + SEPHORA Liquid Markers Lip Set,True,False,False,True,34.0,0.0,2145472,Standard,,0,,,,,,,,,,
4185,TOM FORD,liquid-lipstick,TOM FORD - Lip Gloss Extreme,True,False,False,True,52.0,0.0,2145142,Standard,,0,,,,,,,,,,
4232,Melt Cosmetics,liquid-lipstick,Melt Cosmetics - Liquid Lipstick – Undertone Noods,False,True,True,True,19.0,0.0,2254068,Standard,,0,,,,,,,,,,
4233,LANEIGE,lip-balm-treatments-lips-makeup,LANEIGE - Lip Sleeping Mask,False,False,False,True,20.0,0.0,1966258,Standard,,0,233.0,233.0,357.0,818.0,5516.0,4.6,7157.0,7157.0,0.17871794871794872,0.7123039999999999
4234,Dior,lip-balm-treatments-lips-makeup,Dior - Dior Lip Glow,False,False,False,False,34.0,0.0,2123065,Standard,,0,157.0,230.0,359.0,856.0,3207.0,4.4,4809.0,4809.0,0.029866424619640387,0.7134199999999999
4235,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Treatment Sunscreen SPF 15,False,True,False,False,24.0,0.0,2258473,Standard,,0,262.0,352.0,507.0,1641.0,6543.0,4.5,9305.0,9305.0,0.016322571490940845,0.628956
4236,LANEIGE,lip-balm-treatments-lips-makeup,LANEIGE - Lip Glowy Balm,False,False,False,True,15.0,0.0,2210482,Standard,,0,25.0,55.0,95.0,275.0,1141.0,4.5,1591.0,1591.0,,0.5522199999999998
4237,tarte,lip-balm-treatments-lips-makeup,tarte - Quench Lip Rescue Balm - Sea Collection,False,False,False,True,19.0,0.0,1779271,Standard,,0,51.0,76.0,126.0,251.0,757.0,4.3,1261.0,1261.0,0.014535111111111111,0.7479039999999999
4238,Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Agave Lip Mask,False,False,False,True,26.0,0.0,1575042,Standard,,0,222.0,224.0,322.0,920.0,3997.0,4.5,5685.0,5685.0,0.016727573110520318,0.738992
4239,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Advanced Therapy Lip Treatment,False,False,False,False,26.0,0.0,1378215,Standard,,0,134.0,128.0,145.0,355.0,1664.0,4.4,2426.0,2426.0,0.012492889758643183,0.76186
4240,SEPHORA COLLECTION,lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Lip Balm & Scrub,False,False,False,True,6.0,0.0,1835339,Standard,,0,175.0,183.0,237.0,452.0,1440.0,4.1,2487.0,2487.0,0.02933853658536585,0.3818559999999999
4241,PAT McGRATH LABS,lip-balm-treatments-lips-makeup,PAT McGRATH LABS - Mini Lip Fetish Lip Balm Trio,False,True,False,False,25.0,0.0,2262624,Standard,,0,,,,,,,,,,
4242,CLINIQUE,lip-balm-treatments-lips-makeup,CLINIQUE - Chubby Stick Moisturizing Lip Colour Balm,False,False,False,False,18.5,0.0,1307859,Standard,,0,57.0,116.0,202.0,594.0,1411.0,4.3,2380.0,2380.0,0.027482161234991427,0.7276916666666667
4243,FENTY BEAUTY by Rihanna,lip-balm-treatments-lips-makeup,FENTY BEAUTY by Rihanna - Pro Kiss'r Luscious Lip Balm,False,False,False,True,18.0,0.0,2225928,Standard,,0,13.0,14.0,23.0,38.0,243.0,4.5,331.0,331.0,,0.5240520000000001
4244,Algenist,lip-balm-treatments-lips-makeup,Algenist - GENIUS Liquid Collagen Lip,False,False,False,True,35.0,0.0,2063014,Standard,,0,,,,,,,,,,
4245,MILK MAKEUP,lip-balm-treatments-lips-makeup,MILK MAKEUP - KUSH Lip Balm,False,False,False,False,16.0,0.0,2169415,Standard,,0,29.0,41.0,70.0,112.0,321.0,4.1,573.0,573.0,,0.6015320000000002
4246,NARS,lip-balm-treatments-lips-makeup,NARS - Orgasm Afterglow Lip Balm,False,False,False,False,28.0,0.0,2063758,Standard,,0,39.0,70.0,98.0,94.0,296.0,3.9,597.0,597.0,,0.6689
4249,Bobbi Brown,lip-balm-treatments-lips-makeup,Bobbi Brown - Extra Lip Tint,False,False,False,False,34.0,0.0,1780881,Standard,$45.00,0,2.0,3.0,13.0,12.0,90.0,4.5,120.0,120.0,0.0,0.8277359999999999
4250,Drunk Elephant,lip-balm-treatments-lips-makeup,Drunk Elephant - Lippe Balm,False,False,False,True,18.0,0.0,1766930,Standard,,0,,,,,,,,,,
4251,La Mer,lip-balm-treatments-lips-makeup,La Mer - The Lip Volumizer,False,False,False,False,75.0,0.0,2237097,Standard,,0,,,,,,,,,,
4252,ILIA,lip-balm-treatments-lips-makeup,ILIA - Color Haze Multi-Use Pigment,False,False,False,False,32.0,0.0,2199974,Standard,,0,1.0,3.0,6.0,9.0,30.0,4.3,49.0,49.0,,0.884172
4254,Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Agave+ Daytime Vegan Lip Balm,False,False,False,True,14.0,0.0,2188761,Standard,,0,,,,,,,,,,
4255,FENTY BEAUTY by Rihanna,lip-balm-treatments-lips-makeup,FENTY BEAUTY by Rihanna - Pro Kiss’r Lip-Loving Scrubstick,False,False,False,True,16.0,0.0,2225936,Standard,,0,,,,,,,,,,
4256,Jack Black,lip-balm-treatments-lips-makeup,Jack Black - Intense Therapy Lip Balm SPF 25,False,False,False,False,8.0,0.0,564344,Standard,,0,,,,,,,,,,
4257,Buxom,lip-balm-treatments-lips-makeup,Buxom - Powerplump Lip Balm,False,False,False,False,18.0,0.0,1959121,Standard,,0,60.0,67.0,82.0,108.0,208.0,3.6,525.0,525.0,0.0,0.47375600000000007
4261,Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Agave+ Nighttime Lip Therapy,False,False,False,True,22.0,0.0,2188860,Standard,,0,,,,,,,,,,
4262,PAT McGRATH LABS,lip-balm-treatments-lips-makeup,PAT McGRATH LABS - Lip Fetish Lip Balm,False,False,False,False,40.0,0.0,2123685,Standard,,0,23.0,18.0,26.0,24.0,84.0,3.7,175.0,175.0,,0.5993359999999999
4263,Sol de Janeiro,lip-balm-treatments-lips-makeup,Sol de Janeiro - Brazilian Kiss Cupuaçu Lip Butter,False,False,False,False,18.0,0.0,1902386,Standard,,0,,,,,,,,,,
4264,Jouer Cosmetics,lip-balm-treatments-lips-makeup,Jouer Cosmetics - Essential Lip Enhancer Shine Balm,False,True,False,False,18.0,0.0,2253839,Standard,,0,3.0,2.0,3.0,2.0,11.0,3.8,21.0,21.0,,0.6806249999999999
4267,KOSAS,lip-balm-treatments-lips-makeup,KOSAS - Kosasport LipFuel Hyaluronic Lip Balm,False,False,False,False,18.0,0.0,2217560,Standard,,0,0.0,3.0,4.0,6.0,22.0,4.3,35.0,35.0,,0.689156
4268,Josie Maran,lip-balm-treatments-lips-makeup,Josie Maran - Argan Lip Sting Plumping Butter,False,False,False,False,23.0,0.0,1842996,Standard,,0,45.0,44.0,67.0,62.0,214.0,3.8,432.0,432.0,0.01792758620689655,0.7066159999999999
4272,Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Agave+ Weekly Lip Scrub,False,False,False,True,20.0,0.0,2188852,Standard,,0,,,,,,,,,,
4273,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lemon Hydrating Lip Balm,False,False,False,False,18.0,0.0,2186658,Standard,,0,,,,,,,,,,
4276,Dr. Barbara Sturm,lip-balm-treatments-lips-makeup,Dr. Barbara Sturm - Lip Balm,False,True,True,False,55.0,0.0,2270304,Standard,,0,,,,,,,,,,
4277,Hourglass,lip-balm-treatments-lips-makeup,Hourglass - N° 28 Lip Treatment Oil,False,False,False,False,49.0,0.0,1500826,Standard,,0,33.0,27.0,35.0,56.0,182.0,4.0,333.0,333.0,0.0023954773869346736,0.6019999999999999
4281,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Mint Rush Freshening Lip Treatment,False,False,False,False,24.0,0.0,2175503,Standard,,0,,,,,,,,,,
4282,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Polish Exfoliator,False,False,False,False,24.0,0.0,1297183,Standard,,0,,,,,,,,,,
4283,Fresh,lip-balm-treatments-lips-makeup,Fresh - Coconut Hydrating Lip Balm,True,False,False,True,18.0,0.0,2076420,Standard,,0,,,,,,,,,,
4284,OLEHENRIKSEN,lip-balm-treatments-lips-makeup,OLEHENRIKSEN - Lucky Pucker™ Lip Scrub,False,True,False,True,16.0,0.0,2254654,Standard,,0,,,,,,,,,,
4285,Farmacy,lip-balm-treatments-lips-makeup,Farmacy - Honey Butter Beeswax Lip Balm,False,False,False,True,10.0,0.0,2042794,Standard,,0,,,,,,,,,,
4286,Supergoop!,lip-balm-treatments-lips-makeup,Supergoop! - AcaiFusion Lip Balm Broad Spectrum SPF 30,False,False,False,False,9.5,0.0,1336734,Standard,,0,,,,,,,,,,
4289,Clarins,lip-balm-treatments-lips-makeup,Clarins - Lip Comfort Oil,False,False,False,False,26.0,0.0,1923796,Standard,,0,23.0,19.0,28.0,72.0,220.0,4.2,362.0,362.0,0.005918181818181818,0.6985759999999999
4292,Ciaté London,lip-balm-treatments-lips-makeup,Ciaté London - Watermelon Burst Hydrating Lip Oil,False,False,False,True,16.0,0.0,2204238,Standard,,0,,,,,,,,,,
4293,CLINIQUE,lip-balm-treatments-lips-makeup,CLINIQUE - Moisture Surge™ Lip Hydro-Plump Treatment,False,True,False,False,17.5,0.0,2240299,Standard,,0,,,,,,,,,,
4294,tarte,lip-balm-treatments-lips-makeup,tarte - Pink Sands Quench Lip Rescue Balm - Sea Collection,True,False,False,True,19.0,0.0,2217255,Standard,,0,1.0,0.0,2.0,1.0,14.0,4.5,18.0,18.0,,0.8249133333333332
4296,Rosebud Perfume Co.,lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Rosebud Salve in a Tube,False,False,False,False,7.0,0.0,1267418,Standard,,0,94.0,81.0,132.0,349.0,1506.0,4.4,2162.0,2162.0,0.008825811320754717,0.5309280000000001
4297,CLINIQUE,lip-balm-treatments-lips-makeup,CLINIQUE - Repairwear Intensive Lip Treatment,False,False,False,False,31.0,0.0,883306,Standard,,0,,,,,,,,,,
4298,SEPHORA COLLECTION,lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Refresh and Prep Lip Scrubber,True,False,False,True,8.0,0.0,2021772,Standard,,0,,,,,,,,,,
4299,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Caramel Hydrating Balm,False,False,False,False,18.0,0.0,1924810,Standard,,0,,,,,,,,,,
4300,IT Cosmetics,lip-balm-treatments-lips-makeup,IT Cosmetics - Je Ne Sais Quoi Hydrating Lip Balm Treatment,False,False,False,False,24.0,0.0,1868223,Standard,,0,8.0,17.0,16.0,20.0,99.0,4.2,160.0,160.0,0.04528947368421052,0.6497360000000001
4301,Kiehl's Since 1851,lip-balm-treatments-lips-makeup,Kiehl's Since 1851 - Kiehl's Lip Balm #1,False,False,False,False,9.5,0.0,1989664,Standard,,0,,,,,,,,,,
4302,First Aid Beauty,lip-balm-treatments-lips-makeup,First Aid Beauty - Ultra Repair® Intensive Lip Balm,False,False,False,False,20.0,0.0,1767565,Standard,,0,,,,,,,,,,
4303,Jouer Cosmetics,lip-balm-treatments-lips-makeup,Jouer Cosmetics - Essential Lip Enhancer Balm,False,False,False,False,16.0,0.0,2122679,Standard,,0,,,,,,,,,,
4304,Yves Saint Laurent,lip-balm-treatments-lips-makeup,Yves Saint Laurent - Volupté Plump-in-Color Plumping Lip Balm,False,False,False,False,39.0,0.0,2179299,Standard,,0,5.0,7.0,25.0,68.0,98.0,4.2,203.0,203.0,,0.7248319999999999
4305,Dior,lip-balm-treatments-lips-makeup,Dior - Dior Addict Lip Sugar Scrub,False,False,False,False,34.0,0.0,1916857,Standard,,0,,,,,,,,,,
4306,Winky Lux,lip-balm-treatments-lips-makeup,Winky Lux - Confetti Lip Balm,False,True,False,False,14.0,0.0,2189033,Standard,,0,0.0,2.0,0.0,4.0,8.0,4.3,14.0,14.0,,0.80116
4307,SEPHORA COLLECTION,lip-balm-treatments-lips-makeup,SEPHORA COLLECTION - Color Enhancing Lip Oil,False,False,False,True,10.0,0.0,2149391,Standard,,0,,,,,,,,,,
4309,trèStiQue,lip-balm-treatments-lips-makeup,trèStiQue - Mini Plumping Lip Balm,False,False,False,False,12.0,9.0,2041945,Standard,,1,25.0,12.0,8.0,15.0,29.0,3.1,89.0,89.0,,0.30301200000000006
4311,Mario Badescu,lip-balm-treatments-lips-makeup,Mario Badescu - Lip Balm,False,False,True,False,8.0,0.0,2185296,Standard,,0,,,,,,,,,,
4312,Too Faced,lip-balm-treatments-lips-makeup,Too Faced - Lip Insurance Lip Primer,False,False,False,False,20.0,0.0,1242510,Standard,,0,91.0,78.0,65.0,177.0,328.0,3.8,739.0,739.0,0.02731313868613139,0.4677800000000001
4313,PMD,lip-balm-treatments-lips-makeup,PMD - Kiss Lip Plumping System,False,False,True,False,99.0,79.0,1958503,Standard,,1,12.0,2.0,2.0,5.0,27.0,3.7,48.0,48.0,0.0,0.46120400000000006
4315,Anastasia Beverly Hills,lip-balm-treatments-lips-makeup,Anastasia Beverly Hills - Lip Primer,False,False,False,False,16.0,0.0,1792555,Standard,,0,,,,,,,,,,
4316,NUDESTIX,lip-balm-treatments-lips-makeup,NUDESTIX - Gel Color Lip + Cheek Balm,False,False,False,False,26.0,0.0,2228856,Standard,,0,1.0,2.0,1.0,10.0,48.0,4.6,62.0,62.0,0.06127200000000001,0.74536
4318,Dr. Dennis Gross Skincare,lip-balm-treatments-lips-makeup,Dr. Dennis Gross Skincare - Hyaluronic Marine Collagen Lip Cushion,False,False,False,False,30.0,0.0,2120244,Standard,,0,,,,,,,,,,
4319,Guerlain,lip-balm-treatments-lips-makeup,Guerlain - Liplift Lip Primer,False,False,False,False,37.0,0.0,1022318,Standard,,0,,,,,,,,,,
4321,Kiehl's Since 1851,lip-balm-treatments-lips-makeup,Kiehl's Since 1851 - Buttermask Intense Repair Lip Treatment,False,False,False,False,26.0,0.0,2201093,Standard,,0,,,,,,,,,,
4322,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Lip Prep 'n' Paint,True,False,False,True,39.0,0.0,1998400,Standard,$67.00,0,,,,,,,,,,
4323,First Aid Beauty,lip-balm-treatments-lips-makeup,First Aid Beauty - Ultra Repair Lip Therapy,False,False,False,False,12.0,0.0,1379635,Standard,,0,,,,,,,,,,
4324,BeautyBio,lip-balm-treatments-lips-makeup,BeautyBio - Give.Bigger.Kisses GloPRO® Microneedling Facial Regeneration Tool Set,True,False,True,True,249.0,0.0,2205433,Standard,$269.00,0,,,,,,,,,,
4325,Bite Beauty,lip-balm-treatments-lips-makeup,Bite Beauty - Line & Define Lip Primer,False,False,False,True,22.0,0.0,1406156,Standard,,0,,,,,,,,,,
4326,Guerlain,lip-balm-treatments-lips-makeup,Guerlain - KissKiss Roselip - Tinted Lip Balm,False,False,False,False,37.0,0.0,1745793,Standard,,0,1.0,3.0,3.0,7.0,21.0,4.3,35.0,35.0,0.03422777777777779,0.628668
4328,Rosebud Perfume Co.,lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Rosebud Salve,False,False,False,False,7.0,0.0,683490,Standard,,0,69.0,86.0,170.0,705.0,3919.0,4.7,4949.0,4949.0,0.015492751499000668,0.675916
4329,GLAMGLOW,lip-balm-treatments-lips-makeup,GLAMGLOW - POUTMUD™ Fizzy Lip Exfoliating Treatment,False,False,False,False,24.0,17.0,1771476,Standard,,1,,,,,,,,,,
4330,Kaja,lip-balm-treatments-lips-makeup,Kaja - Mood Balm Color Changing Lip Moisturizer,False,False,False,True,14.0,0.0,2139467,Standard,,0,5.0,7.0,11.0,26.0,58.0,4.2,107.0,107.0,,0.731184
4333,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Wonder Drops Lip Primer,False,False,False,False,26.0,0.0,2129864,Standard,,0,,,,,,,,,,
4334,MILK MAKEUP,lip-balm-treatments-lips-makeup,MILK MAKEUP - KUSH Lip Glaze,False,False,False,True,18.0,0.0,2169258,Standard,,0,5.0,9.0,16.0,30.0,111.0,4.4,171.0,171.0,,0.6059519999999999
4335,BeautyBio,lip-balm-treatments-lips-makeup,BeautyBio - The Pout Sparkling Rosé Hyaluronic Acid Collagen Plumping Lip Serum,False,False,True,False,35.0,0.0,2163079,Standard,,0,,,,,,,,,,
4336,Caudalie,lip-balm-treatments-lips-makeup,Caudalie - Lip Conditioner,False,False,False,False,12.0,0.0,241653,Standard,,0,,,,,,,,,,
4337,Naturally Serious,lip-balm-treatments-lips-makeup,Naturally Serious - Lip Service 3-In-1 Lip Serum,False,False,False,True,16.0,0.0,2122315,Standard,,0,,,,,,,,,,
4338,Winky Lux,lip-balm-treatments-lips-makeup,Winky Lux - Glimmer Balm,False,False,False,False,16.0,0.0,2147585,Standard,,0,8.0,9.0,10.0,15.0,23.0,3.6,65.0,65.0,,0.629875
4339,KNC Beauty,lip-balm-treatments-lips-makeup,KNC Beauty - All Natural Infused Lip Mask- 5 Pack,False,True,True,False,25.0,0.0,2224574,Standard,,0,,,,,,,,,,
4340,Too Faced,lip-balm-treatments-lips-makeup,Too Faced - Peach Lip Scrub - Peaches and Cream Collection,False,False,False,True,18.0,0.0,2107977,Standard,,0,,,,,,,,,,
4341,AERIN,lip-balm-treatments-lips-makeup,AERIN - Rose Lip Conditioner,False,False,True,False,30.0,0.0,1738640,Standard,,0,,,,,,,,,,
4345,Dr. Brandt Skincare,lip-balm-treatments-lips-makeup,Dr. Brandt Skincare - needles no more® 3-D LIP PLUMPFIX,False,False,False,False,39.0,0.0,2167658,Standard,,0,,,,,,,,,,
4346,tarte,lip-balm-treatments-lips-makeup,tarte - Sea Sting Zing Plumping Lip Serum,False,False,False,True,24.0,0.0,2186831,Standard,,0,,,,,,,,,,
4347,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Peach Hydrating Lip Balm,False,False,False,False,18.0,0.0,2186641,Standard,,0,,,,,,,,,,
4348,KORA Organics,lip-balm-treatments-lips-makeup,KORA Organics - Noni Lip Tint,False,False,True,True,24.0,0.0,2233484,Standard,,0,0.0,0.0,1.0,0.0,6.0,4.7,7.0,7.0,,0.8944400000000001
4350,KNC Beauty,lip-balm-treatments-lips-makeup,KNC Beauty - All Natural Collagen Infused Lip Mask,False,True,True,False,5.0,0.0,2224541,Standard,,0,,,,,,,,,,
4351,INC.redible,lip-balm-treatments-lips-makeup,INC.redible - Jelly Shot,False,False,False,False,10.0,0.0,2122752,Standard,,0,48.0,34.0,18.0,20.0,34.0,2.7,154.0,154.0,,0.3253400000000001
4356,Fresh,lip-balm-treatments-lips-makeup,Fresh - Sugar Cream Tinted Lip Treatment,False,False,False,False,24.0,0.0,1822758,Standard,,0,5.0,10.0,14.0,15.0,59.0,4.1,103.0,103.0,0.038671428571428565,0.545776
4357,Jack Black,lip-balm-treatments-lips-makeup,Jack Black - The Stick Natural Lip Balm,False,False,False,False,7.5,0.0,1816529,Standard,,0,,,,,,,,,,
4358,Rosebud Perfume Co.,lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Strawberry Lip Balm,False,False,False,False,8.0,0.0,683508,Standard,,0,35.0,47.0,117.0,443.0,1637.0,4.6,2279.0,2279.0,0.021155436358364744,0.5050759999999999
4359,Primera,lip-balm-treatments-lips-makeup,Primera - Clean Berry Lip Balm,False,True,True,True,18.0,0.0,2262541,Standard,,0,,,,,,,,,,
4360,Rosebud Perfume Co.,lip-balm-treatments-lips-makeup,Rosebud Perfume Co. - Menthol And Eucalyptus Lip Balm,False,False,False,False,7.0,0.0,1678671,Standard,,0,,,,,,,,,,
4361,lilah b.,lip-balm-treatments-lips-makeup,lilah b. - Tinted Lip Balm,False,False,True,False,36.0,0.0,1978956,Standard,,0,1.0,0.0,1.0,2.0,3.0,3.9,7.0,7.0,,0.58316
4362,tarte,lip-balm-treatments-lips-makeup,tarte - Pout Prep Lip Exfoliant,False,False,False,False,16.0,0.0,1961044,Standard,,0,,,,,,,,,,
